"";"LocationID";"SessionID";"GroupID";"RecordID";"Language";"Lockdown";"start_time";"end_time";"latitude";"longitude";"Traffic";"Other";"Human";"Natural";"ISOPleasant";"ISOEventful";"pleasant";"chaotic";"vibrant";"uneventful";"calm";"annoying";"eventful";"monotonous";"Overall";"Appropriate";"loud";"sss04";"sss05";"who01";"who02";"who03";"who04";"who05";"WHO_Sum";"Age";"Gender";"occ00___Employed";"occ00___Unemployed";"occ00___Retired";"occ00___Student";"occ00___Other";"occ00___RatherNotSay";"occ00_other";"Occupation";"edu00";"eth00";"eth00_other";"misc00";"misc03";"misc03_other";"misc04";"misc01";"use00";"uni00";"res00___1";"res00___2";"res00___3";"res00___4";"res00___5";"res02";"paper";"RecordingLength";"Loudness_N5(soneGF)";"N10_N90(soneGF)";"Sharpness_S(acum)";"Rough_HM_R(asper)";"Rough_HM_Avg,arith(asper)";"FS_Avg,arith(vacil)";"I_HM_Avg,arith(iu)";"Ton_HM_Avg,arith(tuHMS)";"LZeq_L(dB(SPL))";"LAeq_L(A)(dB(SPL))";"LA10_LA90(dB(SPL))";"LCeq_LAeq(dB(SPL))";"LC10_LC90(dB(SPL))";"RA_2D_cp(cPa)";"PA(Zwicker)"
"53";"CamdenTown";"CamdenTown3";"CT308";590;"English";0;"20.05.2019 12:12";"20.05.2019 12:15";51539124;-142624;4;3;2;1;"-0,4268";"0,0732";2;4;2;3;2;4;3;3;2;3;3;2;2;3;3;4;4;4;72;29;"Female";1;0;0;0;0;0;NA;"Employed";7;3;NA;NA;NA;NA;NA;NA;1;3;1;1;0;0;0;NA;0;3337;786;"16,4";49;"0,0868";"0,0868";"0,0247";"0,197";"1,44";8713;8544;"4,32";"1,36";"2,74";138;1991555169
"54";"CamdenTown";"CamdenTown3";"CT308";613;"English";0;"20.05.2019 12:05";"20.05.2019 12:15";51539124;-142624;5;4;3;1;"-0,6036";"0,2929";2;5;3;3;1;5;3;3;1;1;5;3;3;4;4;4;3;4;76;25;"Female";0;0;0;1;0;0;NA;"Student";7;3;NA;NA;1;NA;NA;NA;1;2;1;1;0;0;0;"start time estimated  tile cutting nearby";1;3337;786;"16,4";49;"0,0868";"0,0868";"0,0247";"0,197";"1,44";8713;8544;"4,32";"1,36";"2,74";138;1991555169
"55";"CamdenTown";"CamdenTown3";"CT309";591;"English";0;"20.05.2019 12:17";"20.05.2019 12:22";51539124;-142624;3;3;2;1;"0,3536";"0,3536";4;2;4;2;2;2;4;2;3;3;3;2;3;4;4;4;5;4;84;31;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;0;NA;0;4558;326;"16,1";213;"0,0355";"0,0355";"0,00922";"0,37";"0,173";794;6802;"11";"8,9";"10,84";139;3766548634
"56";"CamdenTown";"CamdenTown3";"CT310";592;"English";0;"20.05.2019 12:23";"20.05.2019 12:25";51539124;-142624;4;2;3;1;"-0,4268";"0,4268";2;4;4;2;1;4;4;4;2;5;4;1;3;4;3;4;3;2;64;18;"Male";0;0;0;1;0;0;NA;"Student";3;1;NA;NA;NA;NA;NA;NA;1;2;1;1;0;0;0;NA;0;3237;36;"12,1";233;"0,0408";"0,0408";"0,0105";"0,361";"0,276";8178;7129;"6,18";"8,5";"6,93";149;4469617991
"57";"CamdenTown";"CamdenTown3";"CT311";593;"English";0;"20.05.2019 12:24";"20.05.2019 12:28";51539124;-142624;4;2;2;1;"-0,1464";"0,1464";2;4;3;3;2;2;3;3;3;4;3;1;3;2;1;4;1;3;44;59;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;4235;269;"7,4";206;"0,0411";"0,0411";"0,0104";"0,355";"0,181";801;6828;"5,5";"9,18";"5,09";141;3019810257
"58";"CamdenTown";"CamdenTown3";"CT311";623;"English";0;"20.05.2019 12:25";"20.05.2019 12:30";51539124;-142624;3;2;3;1;"0,1339";"0,0732";4;3;3;3;2;2;3;3;3;4;3;1;2;4;4;4;4;4;80;58;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;NA;NA;4;2;1;1;0;0;0;NA;1;4235;269;"7,4";206;"0,0411";"0,0411";"0,0104";"0,355";"0,181";801;6828;"5,5";"9,18";"5,09";141;3019810257
"59";"CamdenTown";"CamdenTown3";"CT312";595;"English";0;"20.05.2019 12:32";"20.05.2019 12:33";51539124;-142624;3;2;2;1;"-0,0429";"0,1464";3;4;2;4;2;2;4;2;2;3;2;2;2;1;2;2;1;3;36;19;"Non-conforming";1;0;0;0;0;0;NA;"Employed";3;3;NA;NA;NA;NA;NA;NA;4;3;1;1;0;0;0;NA;0;3975;365;"20,4";217;"0,0401";"0,0401";"0,013";"0,385";"0,217";8057;6913;"13,2";"8,54";"9,63";15;429143278
"60";"CamdenTown";"CamdenTown3";"CT312";594;"English";0;"20.05.2019 12:32";"20.05.2019 12:33";51539124;-142624;4;3;4;1;"0,1768";"-0,0732";4;2;4;3;3;3;3;4;2;2;3;3;4;5;5;5;5;5;100;19;"Male";1;0;0;0;0;0;NA;"Employed";2;3;NA;NA;NA;NA;NA;NA;4;3;1;1;0;0;0;"Talking to each other";NA;3975;365;"20,4";217;"0,0401";"0,0401";"0,013";"0,385";"0,217";8057;6913;"13,2";"8,54";"9,63";15;429143278
"61";"CamdenTown";"CamdenTown3";"CT312";622;"English";0;"20.05.2019 12:32";"20.05.2019 12:35";51539124;-142624;3;2;3;2;"-0,3536";"0,3536";2;4;3;2;2;4;4;3;2;4;2;2;3;4;4;4;4;4;80;18;"Male";1;0;0;0;0;0;NA;"Employed";4;1;NA;NA;2;NA;NA;NA;4;3;1;1;0;0;0;"talking to each other";1;3975;365;"20,4";217;"0,0401";"0,0401";"0,013";"0,385";"0,217";8057;6913;"13,2";"8,54";"9,63";15;429143278
"62";"CamdenTown";"CamdenTown3";"CT313";621;"English";0;"20.05.2019 12:35";"20.05.2019 12:40";51539124;-142624;4;1;4;1;"0,0732";"0,4268";2;4;4;2;3;2;4;2;3;4;4;3;3;3;2;3;2;3;52;22;"Female";0;0;0;1;0;0;NA;"Student";7;5;NA;NA;2;NA;NA;NA;4;2;1;1;0;0;0;NA;1;4131;33;"9,6";224;"0,0404";"0,0404";"0,0142";"0,399";"0,173";8303;6954;"6,67";"8,3";"5,87";154;3962465422
"63";"CamdenTown";"CamdenTown3";"CT313";596;"English";0;"20.05.2019 12:36";"20.05.2019 12:37";51539124;-142624;5;4;4;2;"-0,1339";"0,6768";2;4;4;1;2;4;4;1;3;3;3;2;3;3;3;3;3;3;60;23;"Female";1;0;0;0;0;0;NA;"Employed";5;7;NA;NA;NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;4131;33;"9,6";224;"0,0404";"0,0404";"0,0142";"0,399";"0,173";8303;6954;"6,67";"8,3";"5,87";154;3962465422
"64";"CamdenTown";"CamdenTown3";"CT314";597;"English";0;"20.05.2019 12:38";"20.05.2019 12:45";51539124;-142624;5;5;5;1;"0,4571";"0,8536";4;4;5;1;2;1;5;1;4;4;5;5;5;4;3;5;4;5;84;28;"Female";1;0;0;0;0;0;NA;"Employed";5;4;NA;NA;NA;NA;NA;"Tne construction is a bit too load but im a londoner and we love the noise and buzz";4;2;1;1;0;0;0;"Tile cutting construction noise";0;3776;265;"9,9";197;"0,0356";"0,0356";"0,0121";"0,346";"0,334";801;6631;"7,39";"11,29";"10,08";136;2881331325
"65";"CamdenTown";"CamdenTown3";"CT315";598;"English";0;"20.05.2019 12:51";"20.05.2019 12:54";51539124;-142624;4;1;3;1;"-0,1161";"0,3232";3;4;3;2;1;2;3;3;3;2;4;5;2;4;3;4;4;5;80;19;"Female";0;0;0;1;0;0;NA;"Student";2;1;NA;NA;NA;NA;NA;NA;1;1;1;1;0;0;0;NA;0;3836;331;"15,1";221;"0,0402";"0,0402";"0,0126";"0,359";"0,211";7826;6981;"10,51";"7,01";"8,84";139;3934324468
"66";"CamdenTown";"CamdenTown3";"CT317";599;"English";0;"20.05.2019 13:03";"20.05.2019 13:07";51539124;-142624;4;2;2;1;"-0,1464";"0,5429";2;5;3;3;1;2;4;1;2;3;4;1;3;3;2;3;2;3;52;26;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;NA;NA;NA;NA;3;2;1;1;0;0;0;NA;0;3072;57;"22,1";228;"0,0606";"0,0606";"0,0206";"0,421";"0,17";8221;7563;"14,55";"5,86";"10,36";145;7083521284
"67";"CamdenTown";"CamdenTown3";"CT318";600;"English";0;"20.05.2019 12:49";"20.05.2019 13:10";51539124;-142624;4;3;4;2;"-0,25";"0,75";2;5;5;1;1;3;4;3;3;4;3;2;4;4;3;4;3;4;72;25;"Male";1;0;0;0;0;0;NA;"Employed";2;1;NA;NA;NA;NA;NA;NA;4;2;1;1;0;0;0;"Actually observing (pays attention then answers)";NA;4249;282;"8,5";209;"0,0407";"0,0407";"0,0156";"0,389";"0,197";7875;6788;"5,59";"9,06";"6,31";145;3202446045
"68";"CamdenTown";"CamdenTown3";"CT318";611;"English";0;"20.05.2019 13:03";"20.05.2019 15:14";51539124;-142624;4;2;3;1;"-0,1768";"0,9268";2;5;5;1;1;3;5;2;3;4;3;2;3;4;1;3;2;4;56;23;"Female";1;0;0;0;0;0;NA;"Employed";2;1;NA;NA;2;NA;NA;NA;4;2;1;1;0;0;0;"estimated start time";0;4249;282;"8,5";209;"0,0407";"0,0407";"0,0156";"0,389";"0,197";7875;6788;"5,59";"9,06";"6,31";145;3202446045
"69";"CamdenTown";"CamdenTown3";"CT319";601;"English";0;"20.05.2019 13:13";"20.05.2019 13:16";51539124;-142624;2;2;3;1;"0,3107";"0,5";4;4;4;2;2;1;4;2;4;4;2;2;3;4;4;4;3;4;76;32;"Female";1;0;0;0;0;0;NA;"Employed";5;NA;NA;NA;NA;NA;NA;NA;4;1;1;1;0;0;0;NA;NA;3711;305;"9,6";232;"0,0393";"0,0393";"0,0165";"0,371";"0,183";8099;7025;"6,71";"6,92";"5,33";155;3750509302
"70";"CamdenTown";"CamdenTown3";"CT320";602;"English";0;"20.05.2019 13:11";"20.05.2019 13:24";51539124;-142624;4;2;2;1;"-0,2929";"0,1464";5;5;4;4;2;5;4;5;2;2;4;4;5;5;4;4;5;4;88;55;"Male";1;0;0;0;0;0;NA;"Employed";2;1;NA;NA;NA;NA;NA;NA;3;3;1;1;0;0;0;NA;0;3081;366;"13,5";239;"0,0475";"0,0475";"0,0116";"0,371";"0,418";8029;7232;"6,95";"6,86";"6,7";143;4639013214
"71";"CamdenTown";"CamdenTown3";"CT321";610;"English";0;"20.05.2019 13:30";"20.05.2019 13:35";51539124;-142624;4;3;4;2;"0,2071";"0,75";4;4;4;1;1;2;4;1;5;5;3;1;3;5;5;5;2;5;88;21;"Male";1;0;0;0;0;0;NA;"Employed";5;6;NA;NA;2;NA;NA;NA;3;2;1;1;0;0;0;NA;0;3066;291;"11,1";198;"0,0371";"0,0371";"0,0145";"0,353";"0,234";7753;6769;"8,09";"7,89";"6,24";139;3180391547
"72";"CamdenTown";"CamdenTown3";"CT321";603;"English";0;"20.05.2019 13:18";"20.05.2019 13:34";51539124;-142624;4;2;3;1;"0,0732";"0,4268";3;3;5;2;2;3;4;3;3;4;3;1;3;5;2;4;2;5;72;26;"Male";1;0;0;0;0;0;NA;"Employed";5;6;NA;NA;NA;NA;NA;NA;3;2;1;1;0;0;0;NA;NA;3066;291;"11,1";198;"0,0371";"0,0371";"0,0145";"0,353";"0,234";7753;6769;"8,09";"7,89";"6,24";139;3180391547
"73";"CamdenTown";"CamdenTown3";"CT322";604;"English";0;"20.05.2019 13:27";"20.05.2019 13:35";51539124;-142624;4;3;3;3;"0,1893";"0,7071";4;1;5;1;1;5;5;1;4;3;3;1;3;3;3;3;2;5;64;40;"Female";1;0;0;0;0;0;NA;"Employed";5;3;NA;NA;NA;NA;NA;"Ambulance sounds are too loud";4;2;1;1;0;0;0;NA;0;3134;328;"9,3";222;"0,0412";"0,0412";"0,0278";"0,377";"0,379";8187;7159;"6,95";"7,77";"7,52";159;3911950575
"74";"CamdenTown";"CamdenTown3";"CT322";620;"English";0;"20.05.2019 13:33";"20.05.2019 13:40";51539124;-142624;4;1;2;1;"-0,1036";"0,5";2;3;3;2;1;3;4;1;3;4;3;2;2;4;4;1;4;3;64;32;"Female";0;0;0;0;1;0;"self-employed";"Other";7;3;NA;NA;1;NA;NA;NA;4;2;1;1;0;0;0;"tile cutting";1;3134;328;"9,3";222;"0,0412";"0,0412";"0,0278";"0,377";"0,379";8187;7159;"6,95";"7,77";"7,52";159;3911950575
"75";"CamdenTown";"CamdenTown3";"CT323";10010;"Spanish";0;"20.05.2019 13:49";"20.05.2019 13:52";5153918028;-142599394;5;3;3;1;"-0,1768";"0,5732";2;4;3;2;1;3;4;1;3;4;4;1;3;4;3;5;4;5;84;26;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;4832;65;"40,6";292;"0,0447";"0,0447";"0,0558";"0,402";"0,738";8211;8131;"20,97";"0,18";"14,26";146;100673704
"76";"CamdenTown";"CamdenTown3";"CT323";10009;"Spanish";0;"20.05.2019 13:49";"20.05.2019 13:51";5153917323;-142602241;4;3;4;2;"0,25";"0,1036";5;3;3;3;4;4;4;2;3;2;4;1;3;4;4;3;2;2;60;26;"Male";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;4832;65;"40,6";292;"0,0447";"0,0447";"0,0558";"0,402";"0,738";8211;8131;"20,97";"0,18";"14,26";146;100673704
"77";"CamdenTown";"CamdenTown3";"CT324";609;"English";0;"20.05.2019 13:51";"20.05.2019 13:57";51539124;-142624;4;3;4;2;"0,1768";"0,9268";4;5;5;1;2;3;5;1;3;4;4;1;3;4;4;4;3;3;72;63;"Female";0;0;1;0;0;0;NA;"Retired";5;1;NA;NA;2;NA;NA;"fine to visit - might hesitate to live full time due to noise";4;1;1;1;0;0;0;NA;0;3348;30;"13,4";196;"0,0369";"0,0369";"0,00917";"0,39";"0,211";8209;67;"9,64";"9,37";"10,42";146;3256012656
"78";"CamdenTown";"CamdenTown3";"CT325";605;"English";0;"20.05.2019 13:54";"20.05.2019 13:58";51539124;-142624;4;2;3;1;"0";"0,25";3;2;4;3;1;3;4;3;3;3;2;2;3;1;1;2;1;1;24;23;"Female";1;0;0;1;0;0;NA;"Employed_Student";4;1;NA;NA;NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;4073;267;"10,4";193;"0,0364";"0,0364";"0,0166";"0,394";"0,256";7549;6713;"9,09";"6,01";"6,57";135;2863202459
"79";"CamdenTown";"CamdenTown3";"CT326";606;"English";0;"20.05.2019 14:00";"20.05.2019 14:06";51539124;-142624;2;3;2;1;"0,3839";"0,1339";4;2;3;2;3;1;4;3;4;3;3;1;4;4;2;4;2;3;60;21;"Female";0;0;0;1;0;0;NA;"Student";5;3;NA;NA;NA;NA;NA;NA;4;3;1;1;0;0;0;NA;0;3615;806;"45,3";3;"0,0434";"0,0434";"0,162";"0,411";"0,644";8492;8438;"22,97";"-0,06";"16";155;1299722383
"80";"CamdenTown";"CamdenTown3";"CT327";616;"English";0;"20.05.2019 14:06";"20.05.2019 14:10";51539124;-142624;2;5;2;2;"0,3839";"0,2374";5;2;2;2;3;2;5;2;4;2;2;1;4;5;5;5;5;1;84;20;"Female";0;0;0;1;0;0;NA;"Student";5;3;NA;NA;2;NA;NA;NA;4;3;1;1;0;0;0;NA;1;4665;315;"12";208;"0,0453";"0,0453";"0,0162";"0,35";"0,211";775;7006;"7,95";"6,21";"7,91";138;3574492149
"81";"CamdenTown";"CamdenTown3";"CT327";618;"English";0;"20.05.2019 14:06";"20.05.2019 14:10";51539124;-142624;3;2;4;1;"0,1339";"0,7803";4;4;5;1;1;2;5;3;4;5;3;5;4;3;4;4;5;5;84;20;"Female";0;0;0;1;0;0;NA;"Student";5;NA;NA;NA;NA;NA;NA;NA;4;3;1;1;0;0;0;NA;1;4665;315;"12";208;"0,0453";"0,0453";"0,0162";"0,35";"0,211";775;7006;"7,95";"6,21";"7,91";138;3574492149
"82";"CamdenTown";"CamdenTown3";"CT328";607;"English";0;"20.05.2019 14:09";"20.05.2019 14:14";51539124;-142624;4;4;3;1;"-0,25";"0,6036";3;5;4;2;2;4;5;3;3;3;2;3;3;4;4;4;4;5;84;58;"Male";0;0;1;0;0;0;NA;"Retired";4;1;NA;NA;NA;NA;NA;NA;4;2;1;1;0;0;0;NA;0;5036;368;"15,2";22;"0,0388";"0,0388";"0,0127";"0,384";"0,251";7813;7043;"10,24";"6,33";"9,2";141;4373570486
"83";"CamdenTown";"CamdenTown3";"CT328";617;"English";0;"20.05.2019 14:13";"20.05.2019 14:16";51539124;-142624;4;1;3;1;"-0,4393";"0,25";1;5;1;1;1;1;2;3;2;4;5;1;1;5;4;4;4;4;84;55;"Female";1;0;0;0;0;0;NA;"Employed";2;1;NA;NA;2;NA;NA;NA;4;2;1;1;0;0;0;NA;1;5036;368;"15,2";22;"0,0388";"0,0388";"0,0127";"0,384";"0,251";7813;7043;"10,24";"6,33";"9,2";141;4373570486
"84";"CamdenTown";"CamdenTown3";"CT329";608;"English";0;"20.05.2019 14:15";"20.05.2019 14:18";51539124;-142624;3;4;2;2;"0,1161";"0,1768";3;3;3;3;4;4;4;1;3;4;4;1;3;3;1;1;4;2;44;24;"Male";0;0;0;1;0;0;NA;"Student";NA;7;"Turkish";NA;NA;NA;NA;NA;3;2;1;1;0;0;0;NA;NA;3211;284;"8,2";213;"0,0386";"0,0386";"0,0138";"0,356";"0,234";8032;684;"4,82";"9,69";"7,15";145;3269981005
"85";"CamdenTown";"CamdenTown4";"CT401";1219;"English";0;"13.07.2019 12:19";"13.07.2019 12:23";515269453;-1296177;3;2;3;2;"0,1768";"0,091";4;2;4;1;4;3;4;5;3;3;3;3;3;3;3;3;4;3;64;27;"Male";0;0;0;0;0;1;NA;"RatherNotSay";5;1;NA;NA;1;NA;3;NA;1;1;1;1;0;0;0;"Beat boxer 10 Mm away from him";0;3506;80;"24,6";255;"0,105";"0,105";"0,229";"1,11";"1,4";9731;8631;"5,17";"10,83";"7,15";33;1116150223
"86";"CamdenTown";"CamdenTown4";"CT402";1239;"English";0;"13.07.2019 12:22";"13.07.2019 12:22";515391535;-1426514;4;3;5;1;"-0,5303";"0,5732";1;5;4;2;1;4;4;3;2;4;5;2;3;4;2;4;3;5;72;37;"Female";1;0;0;0;0;0;NA;"Employed";6;1;NA;NA;2;NA;1;NA;1;3;1;1;1;0;0;NA;0;3149;478;"12,3";22;"0,0715";"0,0715";"0,0524";"0,437";"0,677";8644;7716;"5,72";"8,55";"4,21";202;5738012743
"87";"CamdenTown";"CamdenTown4";"CT403";1220;"English";0;"13.07.2019 12:31";"13.07.2019 12:35";515391397;-1426483;3;2;4;1;"0";"0,6036";2;4;4;1;2;2;4;2;3;4;3;2;3;4;4;4;4;4;80;65;"Female";0;0;1;0;0;0;NA;"Retired";5;1;NA;NA;2;NA;3;NA;1;1;1;1;1;0;0;NA;0;3636;537;"17,2";243;"0,126";"0,126";"0,0335";"0,507";"0,524";8462;7824;"8,8";"5,98";"7,32";18;7030555624
"88";"CamdenTown";"CamdenTown4";"CT404";1221;"English";0;"13.07.2019 12:34";"13.07.2019 12:38";515277106;-1312547;5;5;3;2;"-0,5";"0,3964";2;5;3;3;1;4;4;3;2;4;4;2;2;5;5;5;4;5;96;44;"Female";1;0;0;0;1;0;"Freelancer";"Employed";5;4;NA;NA;1;NA;3;"Too noisy but not has bad as some other cities around the world.";1;2;1;1;0;0;0;"Beat boxer switched to harmonica for a while";0;3137;457;"13,1";243;"0,0492";"0,0492";"0,0732";"0,42";"0,475";8391;7618;"5,05";"6,85";"5,17";20;5932287091
"89";"CamdenTown";"CamdenTown4";"CT405";1222;"English";0;"13.07.2019 12:38";"13.07.2019 12:40";515391307;-1426918;5;3;5;1;"-0,4142";"0";1;1;1;1;1;5;1;1;1;1;5;3;2;5;5;5;5;5;100;38;"Male";1;0;0;0;0;0;NA;"Employed";5;4;NA;NA;1;"Essex";3;NA;3;2;1;1;0;0;0;"Beat boxer switched to harmonica for a while, together with 404 they left when 405finished";0;3179;368;"8,4";266;"0,0414";"0,0414";"0,0526";"0,423";"0,825";7909;7434;"4,04";"3,42";"4,53";166;508103452
"90";"CamdenTown";"CamdenTown4";"CT406";1223;"English";0;"13.07.2019 12:39";"13.07.2019 12:42";515391228;-1426463;4;1;4;1;"-0,75";"0,1464";1;5;3;2;1;4;2;5;1;4;4;5;3;3;2;3;1;3;48;49;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;3;"Work related";3;"Sometimes street musicians are better,!";1;1;1;1;0;0;0;NA;0;3453;396;"12,7";233;"0,0444";"0,0444";"0,0266";"0,39";"0,261";8403;7261;"5,83";"8,63";"4,03";175;4936345132
"91";"CamdenTown";"CamdenTown4";"CT407";1225;"English";0;"13.07.2019 12:46";"13.07.2019 12:48";515277106;-1312547;4;3;5;2;"-0,2803";"0,1339";2;1;2;2;1;4;4;3;2;2;2;1;3;4;1;1;2;4;48;34;"Female";1;0;0;0;0;0;NA;"Employed";7;1;NA;NA;2;NA;1;NA;3;3;1;1;0;0;0;"Beat boxer stopped for a while";0;3557;356;"8,8";215;"0,0446";"0,0446";"0,0321";"0,374";"0,379";8162;7379;"7,2";"6,33";"4,82";166;4155162878
"92";"CamdenTown";"CamdenTown4";"CT407";1224;"English";0;"13.07.2019 12:46";"13.07.2019 12:49";515390784;-1427011;3;3;2;1;"-0,1339";"0,2197";2;3;3;1;2;4;1;1;3;3;3;1;1;3;1;3;1;3;44;32;"Female";1;0;0;0;0;0;NA;"Employed";5;2;NA;NA;2;NA;1;NA;3;3;1;1;0;0;0;"Beat boxer stopped for a while";0;3557;356;"8,8";215;"0,0446";"0,0446";"0,0321";"0,374";"0,379";8162;7379;"7,2";"6,33";"4,82";166;4155162878
"93";"CamdenTown";"CamdenTown4";"CT408";1226;"English";0;"13.07.2019 12:48";"13.07.2019 12:52";515391651;-1426822;4;2;3;1;"-0,5";"-0,1893";1;1;1;1;1;3;2;5;1;5;3;5;5;4;4;1;1;4;56;62;NA;0;0;1;0;0;0;NA;"Retired";1;1;NA;NA;1;NA;3;NA;1;1;1;1;0;0;0;NA;0;3427;442;"13,3";248;"0,0435";"0,0435";"0,029";"0,39";"0,201";8317;7363;"4,83";"8,21";"8,13";172;5821005545
"94";"CamdenTown";"CamdenTown4";"CT410";1230;"English";0;"13.07.2019 13:09";"13.07.2019 13:12";515391257;-1426524;3;1;4;1;"-0,25";"0,1464";3;3;3;3;1;4;3;3;3;3;4;1;3;4;3;4;4;3;72;32;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;4;2;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"95";"CamdenTown";"CamdenTown4";"CT410";1228;"English";0;"13.07.2019 13:09";"13.07.2019 13:12";515389968;-1426585;2;4;3;1;"-0,3232";"0,2197";3;4;4;4;1;4;4;4;4;3;3;1;3;5;4;5;4;5;92;29;"Female";0;0;0;0;1;0;"Nail artist";"Other";2;1;NA;NA;2;NA;1;"It's all good";4;2;1;1;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"96";"CamdenTown";"CamdenTown4";"CT411";NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3248;451;"10,7";222;"0,0477";"0,0477";"0,0441";"0,369";"0,608";8582;7537;"4,79";"10";"6,34";188;5437988697
"97";"CamdenTown";"CamdenTown4";"CT412";1229;"English";0;"13.07.2019 13:09";"13.07.2019 13:13";515391964;-1425443;3;1;2;1;"0,6036";"0,3536";4;2;5;2;3;1;4;2;4;2;4;3;3;3;2;3;3;4;60;33;"Female";0;0;0;0;1;0;"Part time marketing assistant";"Other";6;1;NA;NA;1;NA;3;NA;3;1;1;1;0;0;0;"Beat boxer's girlfriend listening too much of this music";0;3195;456;"11,6";193;"0,0612";"0,0612";"0,0752";"0,491";"0,638";8673;7748;"5,15";"9,05";"4,61";222;4945989388
"98";"CamdenTown";"CamdenTown4";"CT412";1232;"English";0;"13.07.2019 13:17";"13.07.2019 13:19";515391232;-1426422;3;2;5;1;"-0,4393";"0,3536";1;5;2;2;1;1;4;4;3;3;4;1;3;4;4;4;2;3;68;25;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;4;3;1;1;0;0;0;NA;0;3195;456;"11,6";193;"0,0612";"0,0612";"0,0752";"0,491";"0,638";8673;7748;"5,15";"9,05";"4,61";222;4945989388
"99";"CamdenTown";"CamdenTown4";"CT412";1233;"English";0;"13.07.2019 13:17";"13.07.2019 13:19";515391613;-1426463;4;3;4;1;"-0,1768";"0,9268";3;5;4;1;1;4;5;1;3;4;4;1;3;4;2;3;2;3;56;24;"Male";1;0;0;0;0;0;NA;"Employed";3;1;NA;NA;2;NA;1;NA;1;3;1;1;1;0;0;NA;0;3195;456;"11,6";193;"0,0612";"0,0612";"0,0752";"0,491";"0,638";8673;7748;"5,15";"9,05";"4,61";222;4945989388
"100";"CamdenTown";"CamdenTown4";"CT412";1234;"English";0;"13.07.2019 13:17";"13.07.2019 13:19";5153909721;-142561341;4;3;2;1;"-0,4571";"0,8536";1;5;4;1;1;4;5;2;2;4;4;1;2;4;4;3;4;4;76;25;"Female";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;2;NA;1;NA;3;3;1;1;0;0;0;NA;0;3195;456;"11,6";193;"0,0612";"0,0612";"0,0752";"0,491";"0,638";8673;7748;"5,15";"9,05";"4,61";222;4945989388
"101";"CamdenTown";"CamdenTown4";"CT412";1231;"English";0;"13.07.2019 13:17";"13.07.2019 13:19";515391566;-1426167;3;3;5;2;"0,0607";"0,75";4;5;3;1;1;2;4;1;3;3;4;1;3;5;4;4;3;4;80;25;"Male";0;0;0;1;0;0;NA;"Student";6;1;NA;NA;2;NA;1;"Solid beatboxer";4;3;1;1;0;0;0;NA;0;3195;456;"11,6";193;"0,0612";"0,0612";"0,0752";"0,491";"0,638";8673;7748;"5,15";"9,05";"4,61";222;4945989388
"102";"CamdenTown";"CamdenTown4";"CT413";1235;"English";0;"13.07.2019 13:25";"13.07.2019 13:27";515391624;-1426585;3;1;5;2;"0,0732";"0,7197";2;4;5;2;1;2;4;1;4;4;5;3;4;5;4;4;5;4;88;26;"Male";1;0;0;1;0;0;NA;"Employed_Student";3;1;NA;NA;1;NA;2;NA;3;1;1;1;0;0;0;NA;0;3831;456;"10";204;"0,0616";"0,0616";"0,0715";"0,512";"0,584";8869;7724;"3,41";"10,45";"5,2";225;5153999103
"103";"CamdenTown";"CamdenTown4";"CT414";1240;"English";0;"13.07.2019 13:35";"13.07.2019 16:27";515391729;-1425609;4;4;4;4;"-0,7803";"0,3232";1;5;4;3;1;5;4;5;1;3;4;2;3;4;4;4;4;4;80;63;"Male";1;0;0;0;0;0;NA;"Employed";5;1;NA;NA;1;NA;NA;"ANNOYING";4;3;1;1;0;0;0;"'very boring'";1;30;624;"20,6";277;"0,0693";"0,0693";"0,174";"0,707";"0,648";8893;8123;"5,4";"7,51";"5,25";267;9213339626
